---- Graph coloring program ----
N: 500 int
416(C) 495(C) 0
369(C) 101(C) 0
166(C) 402(C) 0
405(C) 82(C) 0
333(C) 80(C) 0
268(C) 151(C) 0
123(C) 57(C) 0
331(C) 350(C) 0
105(C) 168(C) 0
429(C) 238(C) 0
226(C) 114(C) 0
313(C) 195(C) 0
362(C) 171(C) 0
58(C) 272(C) 0
105(C) 415(C) 0
87(C) 201(C) 0
96(C) 218(C) 0
62(C) 289(C) 0
391(C) 497(C) 0
406(C) 34(C) 0
176(C) 318(C) 0
411(C) 338(C) 0
380(C) 277(C) 0
293(C) 314(C) 0
140(C) 38(C) 0
257(C) 86(C) 0
279(C) 436(C) 0
414(C) 251(C) 0
33(C) 99(C) 0
44(C) 379(C) 0
310(C) 462(C) 0
131(C) 336(C) 0
9(C) 119(C) 0
378(C) 151(C) 0
8(C) 136(C) 0
45(C) 192(C) 0
341(C) 282(C) 0
489(C) 357(C) 0
348(C) 180(C) 0
463(C) 54(C) 0
188(C) 22(C) 0
44(C) 277(C) 0
58(C) 258(C) 0
155(C) 141(C) 0
38(C) 4(C) 0
66(C) 73(C) 0
190(C) 318(C) 0
478(C) 268(C) 0
267(C) 246(C) 0
419(C) 349(C) 0
334(C) 20(C) 0
88(C) 455(C) 0
320(C) 449(C) 0
236(C) 288(C) 0
208(C) 495(C) 0
141(C) 94(C) 0
310(C) 375(C) 0
102(C) 490(C) 0
464(C) 321(C) 0
327(C) 184(C) 0
315(C) 389(C) 0
65(C) 165(C) 0
13(C) 163(C) 0
19(C) 41(C) 0
191(C) 314(C) 0
426(C) 80(C) 0
432(C) 332(C) 0
220(C) 71(C) 0
299(C) 495(C) 0
166(C) 145(C) 0
45(C) 238(C) 0
466(C) 430(C) 0
492(C) 242(C) 0
255(C) 153(C) 0
16(C) 197(C) 0
448(C) 89(C) 0
73(C) 128(C) 0
428(C) 410(C) 0
320(C) 161(C) 0
245(C) 368(C) 0
33(C) 215(C) 0
364(C) 268(C) 0
310(C) 80(C) 0
105(C) 484(C) 0
359(C) 114(C) 0
327(C) 88(C) 0
412(C) 167(C) 0
104(C) 139(C) 0
77(C) 114(C) 0
441(C) 468(C) 0
156(C) 99(C) 0
395(C) 128(C) 0
310(C) 264(C) 0
131(C) 18(C) 0
134(C) 407(C) 0
40(C) 371(C) 0
47(C) 495(C) 0
157(C) 379(C) 0
476(C) 448(C) 0
457(C) 314(C) 0
273(C) 229(C) 0
332(C) 42(C) 0
90(C) 416(C) 0
299(C) 36(C) 0
45(C) 190(C) 0
267(C) 126(C) 0
200(C) 87(C) 0
70(C) 136(C) 0
20(C) 151(C) 0
438(C) 337(C) 0
170(C) 483(C) 0
411(C) 463(C) 0
491(C) 277(C) 0
54(C) 184(C) 0
309(C) 86(C) 0
65(C) 158(C) 0
293(C) 404(C) 0
162(C) 31(C) 0
396(C) 486(C) 0
53(C) 15(C) 0
339(C) 196(C) 0
14(C) 254(C) 0
437(C) 17(C) 0
27(C) 285(C) 0
417(C) 127(C) 0
123(C) 304(C) 0
144(C) 460(C) 0
343(C) 168(C) 0
87(C) 407(C) 0
201(C) 256(C) 0
376(C) 497(C) 0
157(C) 97(C) 0
396(C) 44(C) 0
278(C) 271(C) 0
384(C) 165(C) 0
432(C) 399(C) 0
135(C) 497(C) 0
261(C) 282(C) 0
402(C) 22(C) 0
346(C) 359(C) 0
362(C) 306(C) 0
65(C) 213(C) 0
200(C) 483(C) 0
223(C) 282(C) 0
69(C) 190(C) 0
345(C) 121(C) 0
258(C) 409(C) 0
334(C) 122(C) 0
310(C) 278(C) 0
428(C) 301(C) 0
373(C) 107(C) 0
6(C) 379(C) 0
340(C) 217(C) 0
481(C) 492(C) 0
13(C) 403(C) 0
39(C) 224(C) 0
72(C) 316(C) 0
340(C) 138(C) 0
166(C) 421(C) 0
266(C) 247(C) 0
132(C) 370(C) 0
23(C) 37(C) 0
355(C) 110(C) 0
70(C) 103(C) 0
137(C) 222(C) 0
236(C) 386(C) 0
459(C) 73(C) 0
33(C) 180(C) 0
439(C) 430(C) 0
63(C) 261(C) 0
212(C) 101(C) 0
137(C) 342(C) 0
411(C) 130(C) 0
305(C) 126(C) 0
265(C) 25(C) 0
378(C) 342(C) 0
341(C) 136(C) 0
471(C) 252(C) 0
380(C) 4(C) 0
33(C) 434(C) 0
46(C) 24(C) 0
41(C) 186(C) 0
65(C) 498(C) 0
263(C) 413(C) 0
469(C) 197(C) 0
205(C) 152(C) 0
437(C) 55(C) 0
214(C) 291(C) 0
17(C) 165(C) 0
478(C) 279(C) 0
133(C) 238(C) 0
58(C) 453(C) 0
168(C) 326(C) 0
61(C) 24(C) 0
222(C) 10(C) 0
209(C) 425(C) 0
265(C) 65(C) 0
363(C) 272(C) 0
19(C) 242(C) 0
199(C) 397(C) 0
431(C) 46(C) 0
416(C) 451(C) 0
312(C) 374(C) 0
254(C) 24(C) 0
164(C) 28(C) 0
359(C) 288(C) 0
32(C) 491(C) 0
67(C) 361(C) 0
433(C) 75(C) 0
21(C) 451(C) 0
65(C) 105(C) 0
498(C) 426(C) 0
491(C) 201(C) 0
395(C) 284(C) 0
320(C) 134(C) 0
447(C) 124(C) 0
373(C) 135(C) 0
372(C) 403(C) 0
167(C) 407(C) 0
328(C) 51(C) 0
406(C) 178(C) 0
134(C) 384(C) 0
341(C) 180(C) 0
94(C) 350(C) 0
378(C) 420(C) 0
173(C) 263(C) 0
345(C) 46(C) 0
212(C) 161(C) 0
45(C) 426(C) 0
32(C) 243(C) 0
257(C) 16(C) 0
123(C) 132(C) 0
194(C) 106(C) 0
172(C) 175(C) 0
166(C) 251(C) 0
232(C) 29(C) 0
8(C) 272(C) 0
458(C) 289(C) 0
395(C) 391(C) 0
406(C) 400(C) 0
325(C) 147(C) 0
364(C) 73(C) 0
225(C) 302(C) 0
362(C) 170(C) 0
320(C) 432(C) 0
235(C) 14(C) 0
298(C) 183(C) 0
421(C) 142(C) 0
159(C) 368(C) 0
303(C) 488(C) 0
164(C) 485(C) 0
384(C) 361(C) 0
90(C) 129(C) 0
244(C) 464(C) 0
30(C) 450(C) 0
439(C) 248(C) 0
403(C) 497(C) 0
100(C) 165(C) 0
459(C) 99(C) 0
261(C) 409(C) 0
34(C) 158(C) 0
33(C) 126(C) 0
212(C) 51(C) 0
223(C) 318(C) 0
11(C) 213(C) 0
159(C) 389(C) 0
240(C) 263(C) 0
65(C) 453(C) 0
341(C) 358(C) 0
400(C) 201(C) 0
403(C) 136(C) 0
363(C) 360(C) 0
312(C) 204(C) 0
98(C) 2(C) 0
62(C) 21(C) 0
198(C) 162(C) 0
45(C) 394(C) 0
244(C) 196(C) 0
217(C) 9(C) 0
261(C) 496(C) 0
381(C) 436(C) 0
223(C) 36(C) 0
345(C) 283(C) 0
59(C) 209(C) 0
68(C) 165(C) 0
335(C) 253(C) 0
259(C) 173(C) 0
273(C) 450(C) 0
382(C) 435(C) 0
274(C) 417(C) 0
11(C) 30(C) 0
356(C) 283(C) 0
476(C) 81(C) 0
340(C) 314(C) 0
347(C) 335(C) 0
339(C) 360(C) 0
57(C) 351(C) 0
34(C) 312(C) 0
188(C) 156(C) 0
62(C) 191(C) 0
220(C) 289(C) 0
395(C) 118(C) 0
166(C) 21(C) 0
418(C) 183(C) 0
385(C) 216(C) 0
82(C) 31(C) 0
131(C) 208(C) 0
241(C) 95(C) 0
414(C) 216(C) 0
5(C) 149(C) 0
439(C) 468(C) 0
395(C) 123(C) 0
310(C) 68(C) 0
85(C) 71(C) 0
185(C) 129(C) 0
420(C) 360(C) 0
376(C) 455(C) 0
377(C) 203(C) 0
322(C) 450(C) 0
485(C) 20(C) 0
326(C) 332(C) 0
279(C) 205(C) 0
422(C) 484(C) 0
500(C) 366(C) 0
122(C) 10(C) 0
172(C) 321(C) 0
3(C) 321(C) 0
189(C) 150(C) 0
200(C) 169(C) 0
85(C) 186(C) 0
94(C) 427(C) 0
287(C) 383(C) 0
90(C) 39(C) 0
32(C) 260(C) 0
203(C) 202(C) 0
471(C) 145(C) 0
485(C) 450(C) 0
481(C) 488(C) 0
388(C) 256(C) 0
59(C) 92(C) 0
211(C) 455(C) 0
269(C) 417(C) 0
123(C) 242(C) 0
14(C) 330(C) 0
297(C) 302(C) 0
262(C) 422(C) 0
381(C) 446(C) 0
33(C) 73(C) 0
84(C) 160(C) 0
324(C) 162(C) 0
464(C) 313(C) 0
174(C) 5(C) 0
319(C) 338(C) 0
214(C) 344(C) 0
200(C) 387(C) 0
310(C) 106(C) 0
286(C) 420(C) 0
391(C) 124(C) 0
139(C) 379(C) 0
412(C) 470(C) 0
182(C) 440(C) 0
56(C) 130(C) 0
408(C) 307(C) 0
372(C) 357(C) 0
441(C) 179(C) 0
269(C) 490(C) 0
47(C) 35(C) 0
53(C) 50(C) 0
249(C) 139(C) 0
252(C) 500(C) 0
327(C) 128(C) 0
85(C) 434(C) 0
378(C) 369(C) 0
240(C) 433(C) 0
461(C) 419(C) 0
163(C) 12(C) 0
397(C) 291(C) 0
116(C) 165(C) 0
310(C) 446(C) 0
217(C) 236(C) 0
267(C) 374(C) 0
196(C) 136(C) 0
213(C) 202(C) 0
32(C) 259(C) 0
264(C) 344(C) 0
308(C) 321(C) 0
266(C) 201(C) 0
244(C) 462(C) 0
498(C) 469(C) 0
63(C) 317(C) 0
410(C) 334(C) 0
78(C) 149(C) 0
346(C) 177(C) 0
81(C) 281(C) 0
75(C) 191(C) 0
98(C) 56(C) 0
310(C) 313(C) 0
203(C) 267(C) 0
498(C) 245(C) 0
330(C) 472(C) 0
131(C) 307(C) 0
74(C) 87(C) 0
266(C) 493(C) 0
11(C) 397(C) 0
199(C) 383(C) 0
297(C) 330(C) 0
306(C) 387(C) 0
498(C) 354(C) 0
415(C) 386(C) 0
306(C) 429(C) 0
134(C) 106(C) 0
143(C) 227(C) 0
270(C) 370(C) 0
206(C) 455(C) 0
255(C) 390(C) 0
452(C) 154(C) 0
38(C) 41(C) 0
372(C) 119(C) 0
472(C) 88(C) 0
32(C) 5(C) 0
475(C) 103(C) 0
444(C) 361(C) 0
213(C) 321(C) 0
195(C) 209(C) 0
146(C) 215(C) 0
443(C) 352(C) 0
262(C) 440(C) 0
273(C) 482(C) 0
320(C) 379(C) 0
363(C) 148(C) 0
413(C) 373(C) 0
148(C) 399(C) 0
286(C) 147(C) 0
32(C) 144(C) 0
395(C) 351(C) 0
55(C) 403(C) 0
414(C) 391(C) 0
270(C) 28(C) 0
269(C) 151(C) 0
328(C) 466(C) 0
194(C) 25(C) 0
464(C) 81(C) 0
426(C) 205(C) 0
396(C) 482(C) 0
25(C) 296(C) 0
252(C) 415(C) 0
82(C) 374(C) 0
299(C) 484(C) 0
45(C) 415(C) 0
47(C) 253(C) 0
490(C) 256(C) 0
457(C) 94(C) 0
301(C) 305(C) 0
178(C) 445(C) 0
375(C) 155(C) 0
257(C) 393(C) 0
466(C) 34(C) 0
261(C) 22(C) 0
380(C) 249(C) 0
412(C) 318(C) 0
225(C) 425(C) 0
304(C) 154(C) 0
32(C) 318(C) 0
363(C) 458(C) 0
463(C) 128(C) 0
498(C) 147(C) 0
8(C) 54(C) 0
275(C) 57(C) 0
84(C) 204(C) 0
337(C) 3(C) 0
448(C) 24(C) 0
433(C) 414(C) 0
495(C) 314(C) 0
311(C) 108(C) 0
257(C) 59(C) 0
388(C) 107(C) 0
253(C) 149(C) 0
33(C) 450(C) 0
120(C) 119(C) 0
106(C) 361(C) 0
220(C) 439(C) 0
323(C) 283(C) 0
187(C) 348(C) 0
170(C) 465(C) 0
102(C) 65(C) 0
18(C) 109(C) 0
309(C) 253(C) 0
454(C) 402(C) 0
486(C) 24(C) 0
178(C) 313(C) 0
23(C) 35(C) 0
28(C) 139(C) 0
452(C) 183(C) 0
170(C) 463(C) 0
328(C) 149(C) 0
475(C) 343(C) 0
423(C) 225(C) 0
299(C) 143(C) 0
157(C) 37(C) 0
140(C) 13(C) 0
36(C) 403(C) 0
5(C) 290(C) 0
196(C) 385(C) 0
43(C) 344(C) 0
76(C) 53(C) 0
367(C) 186(C) 0
67(C) 79(C) 0
474(C) 425(C) 0
261(C) 405(C) 0
176(C) 273(C) 0
471(C) 420(C) 0
500(C) 484(C) 0
246(C) 342(C) 0
266(C) 87(C) 0
51(C) 8(C) 0
235(C) 289(C) 0
59(C) 400(C) 0
237(C) 423(C) 0
362(C) 402(C) 0
298(C) 193(C) 0
401(C) 150(C) 0
303(C) 446(C) 0
488(C) 448(C) 0
148(C) 124(C) 0
466(C) 373(C) 0
398(C) 150(C) 0
212(C) 147(C) 0
226(C) 50(C) 0
81(C) 439(C) 0
326(C) 145(C) 0
286(C) 392(C) 0
335(C) 216(C) 0
319(C) 349(C) 0
105(C) 355(C) 0
73(C) 291(C) 0
498(C) 464(C) 0
245(C) 43(C) 0
223(C) 97(C) 0
259(C) 264(C) 0
208(C) 484(C) 0
279(C) 413(C) 0
209(C) 314(C) 0
276(C) 342(C) 0
306(C) 211(C) 0
293(C) 229(C) 0
258(C) 26(C) 0
35(C) 192(C) 0
276(C) 278(C) 0
13(C) 382(C) 0
279(C) 25(C) 0
500(C) 390(C) 0
113(C) 390(C) 0
125(C) 201(C) 0
233(C) 42(C) 0
140(C) 386(C) 0
265(C) 116(C) 0
424(C) 331(C) 0
377(C) 322(C) 0
65(C) 4(C) 0
166(C) 197(C) 0
134(C) 129(C) 0
36(C) 493(C) 0
7(C) 424(C) 0
53(C) 440(C) 0
419(C) 158(C) 0
438(C) 398(C) 0
311(C) 28(C) 0
266(C) 30(C) 0
473(C) 135(C) 0
269(C) 261(C) 0
252(C) 446(C) 0
445(C) 394(C) 0
269(C) 287(C) 0
163(C) 72(C) 0
59(C) 408(C) 0
130(C) 10(C) 0
365(C) 29(C) 0
18(C) 143(C) 0
1(C) 433(C) 0
132(C) 349(C) 0
317(C) 256(C) 0
77(C) 336(C) 0
392(C) 268(C) 0
41(C) 493(C) 0
41(C) 455(C) 0
171(C) 167(C) 0
336(C) 8(C) 0
117(C) 386(C) 0
200(C) 46(C) 0
327(C) 169(C) 0
183(C) 162(C) 0
470(C) 37(C) 0
383(C) 434(C) 0
269(C) 133(C) 0
57(C) 115(C) 0
236(C) 107(C) 0
35(C) 420(C) 0
94(C) 228(C) 0
242(C) 313(C) 0
100(C) 86(C) 0
221(C) 464(C) 0
112(C) 227(C) 0
328(C) 451(C) 0
199(C) 107(C) 0
211(C) 344(C) 0
427(C) 407(C) 0
20(C) 290(C) 0
7(C) 284(C) 0
58(C) 443(C) 0
411(C) 329(C) 0
132(C) 295(C) 0
23(C) 33(C) 0
426(C) 48(C) 0
432(C) 95(C) 0
342(C) 295(C) 0
269(C) 300(C) 0
438(C) 75(C) 0
69(C) 271(C) 0
147(C) 436(C) 0
438(C) 3(C) 0
286(C) 326(C) 0
9(C) 180(C) 0
320(C) 273(C) 0
103(C) 150(C) 0
78(C) 345(C) 0
405(C) 195(C) 0
139(C) 24(C) 0
352(C) 451(C) 0
102(C) 449(C) 0
13(C) 46(C) 0
339(C) 91(C) 0
62(C) 205(C) 0
92(C) 73(C) 0
395(C) 138(C) 0
276(C) 304(C) 0
39(C) 118(C) 0
264(C) 298(C) 0
5(C) 447(C) 0
266(C) 312(C) 0
59(C) 248(C) 0
251(C) 101(C) 0
491(C) 28(C) 0
147(C) 447(C) 0
63(C) 78(C) 0
166(C) 287(C) 0
250(C) 369(C) 0
292(C) 139(C) 0
489(C) 167(C) 0
208(C) 271(C) 0
309(C) 317(C) 0
442(C) 117(C) 0
99(C) 290(C) 0
76(C) 256(C) 0
133(C) 22(C) 0
236(C) 97(C) 0
429(C) 448(C) 0
471(C) 451(C) 0
39(C) 298(C) 0
95(C) 318(C) 0
463(C) 344(C) 0
262(C) 169(C) 0
308(C) 326(C) 0
63(C) 202(C) 0
347(C) 260(C) 0
106(C) 179(C) 0
244(C) 71(C) 0
179(C) 167(C) 0
98(C) 197(C) 0
294(C) 188(C) 0
381(C) 387(C) 0
45(C) 314(C) 0
250(C) 467(C) 0
53(C) 416(C) 0
396(C) 257(C) 0
7(C) 415(C) 0
312(C) 497(C) 0
327(C) 282(C) 0
450(C) 318(C) 0
396(C) 286(C) 0
456(C) 411(C) 0
330(C) 290(C) 0
142(C) 370(C) 0
179(C) 349(C) 0
100(C) 110(C) 0
473(C) 401(C) 0
326(C) 68(C) 0
85(C) 149(C) 0
27(C) 67(C) 0
312(C) 452(C) 0
312(C) 150(C) 0
493(C) 25(C) 0
197(C) 369(C) 0
223(C) 482(C) 0
392(C) 87(C) 0
265(C) 156(C) 0
101(C) 227(C) 0
158(C) 26(C) 0
347(C) 247(C) 0
144(C) 358(C) 0
69(C) 26(C) 0
326(C) 248(C) 0
133(C) 154(C) 0
474(C) 194(C) 0
96(C) 5(C) 0
486(C) 218(C) 0
363(C) 11(C) 0
483(C) 191(C) 0
88(C) 91(C) 0
481(C) 119(C) 0
410(C) 108(C) 0
138(C) 364(C) 0
3(C) 312(C) 0
357(C) 386(C) 0
172(C) 82(C) 0
55(C) 126(C) 0
482(C) 249(C) 0
400(C) 88(C) 0
316(C) 145(C) 0
286(C) 356(C) 0
132(C) 336(C) 0
89(C) 193(C) 0
377(C) 12(C) 0
421(C) 385(C) 0
199(C) 370(C) 0
196(C) 103(C) 0
470(C) 307(C) 0
125(C) 112(C) 0
375(C) 453(C) 0
27(C) 489(C) 0
269(C) 394(C) 0
58(C) 73(C) 0
260(C) 409(C) 0
127(C) 357(C) 0
60(C) 114(C) 0
106(C) 50(C) 0
72(C) 304(C) 0
347(C) 228(C) 0
56(C) 135(C) 0
171(C) 409(C) 0
364(C) 149(C) 0
335(C) 168(C) 0
170(C) 417(C) 0
377(C) 68(C) 0
483(C) 469(C) 0
365(C) 252(C) 0
257(C) 433(C) 0
203(C) 387(C) 0
105(C) 83(C) 0
146(C) 171(C) 0
422(C) 252(C) 0
196(C) 183(C) 0
313(C) 31(C) 0
99(C) 238(C) 0
93(C) 348(C) 0
482(C) 153(C) 0
351(C) 414(C) 0
468(C) 353(C) 0
347(C) 240(C) 0
378(C) 394(C) 0
421(C) 39(C) 0
60(C) 192(C) 0
109(C) 435(C) 0
335(C) 386(C) 0
437(C) 428(C) 0
74(C) 485(C) 0
266(C) 147(C) 0
377(C) 351(C) 0
75(C) 251(C) 0
404(C) 193(C) 0
422(C) 207(C) 0
79(C) 472(C) 0
39(C) 35(C) 0
23(C) 344(C) 0
72(C) 122(C) 0
137(C) 144(C) 0
356(C) 425(C) 0
462(C) 54(C) 0
252(C) 130(C) 0
312(C) 288(C) 0
27(C) 119(C) 0
13(C) 411(C) 0
34(C) 4(C) 0
340(C) 115(C) 0
51(C) 289(C) 0
278(C) 360(C) 0
278(C) 192(C) 0
106(C) 75(C) 0
454(C) 23(C) 0
489(C) 354(C) 0
160(C) 358(C) 0
237(C) 249(C) 0
157(C) 307(C) 0
140(C) 167(C) 0
367(C) 85(C) 0
40(C) 443(C) 0
91(C) 124(C) 0
340(C) 48(C) 0
100(C) 245(C) 0
45(C) 305(C) 0
155(C) 159(C) 0
460(C) 372(C) 0
499(C) 96(C) 0
331(C) 239(C) 0
433(C) 465(C) 0
330(C) 268(C) 0
188(C) 201(C) 0
206(C) 26(C) 0
299(C) 407(C) 0
311(C) 109(C) 0
236(C) 267(C) 0
29(C) 338(C) 0
345(C) 220(C) 0
309(C) 63(C) 0
74(C) 1(C) 0
317(C) 192(C) 0
100(C) 293(C) 0
96(C) 387(C) 0
299(C) 350(C) 0
418(C) 393(C) 0
294(C) 52(C) 0
380(C) 238(C) 0
499(C) 488(C) 0
278(C) 168(C) 0
242(C) 332(C) 0
441(C) 181(C) 0
376(C) 459(C) 0
49(C) 287(C) 0
331(C) 327(C) 0
36(C) 177(C) 0
466(C) 360(C) 0
481(C) 433(C) 0
362(C) 124(C) 0
259(C) 85(C) 0
272(C) 344(C) 0
18(C) 117(C) 0
100(C) 289(C) 0
478(C) 20(C) 0
185(C) 95(C) 0
220(C) 122(C) 0
359(C) 316(C) 0
148(C) 296(C) 0
74(C) 327(C) 0
13(C) 308(C) 0
39(C) 129(C) 0
39(C) 60(C) 0
432(C) 6(C) 0
49(C) 485(C) 0
396(C) 317(C) 0
276(C) 69(C) 0
377(C) 256(C) 0
474(C) 423(C) 0
232(C) 75(C) 0
500(C) 73(C) 0
68(C) 353(C) 0
393(C) 408(C) 0
86(C) 71(C) 0
112(C) 248(C) 0
323(C) 26(C) 0
309(C) 473(C) 0
396(C) 329(C) 0
414(C) 204(C) 0
251(C) 128(C) 0
223(C) 409(C) 0
490(C) 114(C) 0
456(C) 207(C) 0
36(C) 470(C) 0
429(C) 445(C) 0
32(C) 419(C) 0
410(C) 366(C) 0
493(C) 24(C) 0
90(C) 2(C) 0
132(C) 445(C) 0
253(C) 83(C) 0
11(C) 81(C) 0
33(C) 436(C) 0
407(C) 318(C) 0
303(C) 18(C) 0
34(C) 119(C) 0
34(C) 359(C) 0
273(C) 348(C) 0
338(C) 154(C) 0
187(C) 422(C) 0
410(C) 245(C) 0
163(C) 221(C) 0
397(C) 323(C) 0
132(C) 471(C) 0
90(C) 206(C) 0
467(C) 198(C) 0
475(C) 268(C) 0
155(C) 291(C) 0
398(C) 125(C) 0
449(C) 350(C) 0
431(C) 229(C) 0
244(C) 271(C) 0
218(C) 94(C) 0
285(C) 419(C) 0
171(C) 147(C) 0
433(C) 332(C) 0
452(C) 72(C) 0
76(C) 233(C) 0
47(C) 413(C) 0
120(C) 130(C) 0
241(C) 8(C) 0
339(C) 12(C) 0
164(C) 270(C) 0
310(C) 77(C) 0
487(C) 5(C) 0
203(C) 248(C) 0
463(C) 192(C) 0
464(C) 253(C) 0
77(C) 181(C) 0
393(C) 15(C) 0
269(C) 59(C) 0
6(C) 128(C) 0
301(C) 390(C) 0
433(C) 409(C) 0
57(C) 441(C) 0
335(C) 483(C) 0
410(C) 476(C) 0
444(C) 370(C) 0
444(C) 360(C) 0
163(C) 254(C) 0
266(C) 138(C) 0
489(C) 38(C) 0
380(C) 251(C) 0
345(C) 60(C) 0
449(C) 147(C) 0
242(C) 326(C) 0
70(C) 110(C) 0
63(C) 259(C) 0
335(C) 79(C) 0
120(C) 54(C) 0
453(C) 330(C) 0
343(C) 430(C) 0
274(C) 410(C) 0
187(C) 105(C) 0
105(C) 2(C) 0
88(C) 145(C) 0
27(C) 121(C) 0
330(C) 177(C) 0
12(C) 289(C) 0
139(C) 399(C) 0
269(C) 44(C) 0
293(C) 147(C) 0
95(C) 118(C) 0
306(C) 260(C) 0
241(C) 281(C) 0
259(C) 452(C) 0
460(C) 33(C) 0
346(C) 92(C) 0
53(C) 183(C) 0
208(C) 154(C) 0
439(C) 216(C) 0
362(C) 422(C) 0
367(C) 149(C) 0
120(C) 109(C) 0
120(C) 498(C) 0
241(C) 147(C) 0
380(C) 110(C) 0
51(C) 233(C) 0
235(C) 298(C) 0
141(C) 245(C) 0
395(C) 375(C) 0
117(C) 350(C) 0
274(C) 449(C) 0
45(C) 34(C) 0
38(C) 43(C) 0
132(C) 334(C) 0
14(C) 439(C) 0
310(C) 293(C) 0
437(C) 287(C) 0
333(C) 161(C) 0
370(C) 307(C) 0
100(C) 135(C) 0
102(C) 69(C) 0
499(C) 422(C) 0
285(C) 220(C) 0
39(C) 495(C) 0
336(C) 434(C) 0
198(C) 122(C) 0
355(C) 352(C) 0
465(C) 415(C) 0
269(C) 110(C) 0
137(C) 251(C) 0
64(C) 414(C) 0
66(C) 152(C) 0
408(C) 296(C) 0
321(C) 219(C) 0
195(C) 25(C) 0
161(C) 73(C) 0
404(C) 89(C) 0
309(C) 95(C) 0
51(C) 167(C) 0
363(C) 264(C) 0
397(C) 333(C) 0
224(C) 316(C) 0
250(C) 117(C) 0
262(C) 75(C) 0
237(C) 66(C) 0
359(C) 48(C) 0
74(C) 147(C) 0
408(C) 350(C) 0
201(C) 383(C) 0
183(C) 50(C) 0
198(C) 484(C) 0
212(C) 109(C) 0
58(C) 356(C) 0
478(C) 133(C) 0
208(C) 54(C) 0
416(C) 225(C) 0
52(C) 124(C) 0
389(C) 22(C) 0
311(C) 353(C) 0
343(C) 62(C) 0
258(C) 308(C) 0
164(C) 233(C) 0
315(C) 399(C) 0
460(C) 156(C) 0
412(C) 290(C) 0
45(C) 1(C) 0
250(C) 105(C) 0
421(C) 31(C) 0
143(C) 402(C) 0
47(C) 368(C) 0
159(C) 238(C) 0
345(C) 25(C) 0
2(C) 296(C) 0
286(C) 343(C) 0
461(C) 435(C) 0
256(C) 193(C) 0
257(C) 338(C) 0
67(C) 116(C) 0
251(C) 121(C) 0
265(C) 356(C) 0
285(C) 342(C) 0
185(C) 342(C) 0
340(C) 66(C) 0
252(C) 312(C) 0
320(C) 221(C) 0
333(C) 169(C) 0
56(C) 258(C) 0
39(C) 412(C) 0
464(C) 133(C) 0
39(C) 441(C) 0
143(C) 62(C) 0
170(C) 411(C) 0
102(C) 304(C) 0
51(C) 106(C) 0
64(C) 464(C) 0
1(C) 419(C) 0
282(C) 10(C) 0
375(C) 332(C) 0
53(C) 185(C) 0
499(C) 400(C) 0
474(C) 233(C) 0
177(C) 152(C) 0
341(C) 293(C) 0
173(C) 70(C) 0
441(C) 10(C) 0
56(C) 247(C) 0
161(C) 126(C) 0
76(C) 218(C) 0
123(C) 53(C) 0
466(C) 95(C) 0
441(C) 379(C) 0
68(C) 202(C) 0
125(C) 323(C) 0
392(C) 183(C) 0
157(C) 352(C) 0
437(C) 306(C) 0
176(C) 24(C) 0
474(C) 494(C) 0
285(C) 485(C) 0
498(C) 398(C) 0
367(C) 211(C) 0
102(C) 175(C) 0
444(C) 419(C) 0
439(C) 387(C) 0
442(C) 498(C) 0
409(C) 162(C) 0
184(C) 243(C) 0
326(C) 73(C) 0
39(C) 142(C) 0
157(C) 247(C) 0
431(C) 352(C) 0
458(C) 349(C) 0
428(C) 389(C) 0
189(C) 8(C) 0
270(C) 15(C) 0
90(C) 9(C) 0
123(C) 244(C) 0
421(C) 226(C) 0
338(C) 230(C) 0
426(C) 119(C) 0
92(C) 390(C) 0
85(C) 239(C) 0
140(C) 310(C) 0
63(C) 421(C) 0
396(C) 437(C) 0
335(C) 245(C) 0
276(C) 37(C) 0
466(C) 468(C) 0
247(C) 332(C) 0
110(C) 334(C) 0
495(C) 50(C) 0
51(C) 10(C) 0
475(C) 458(C) 0
278(C) 2(C) 0
159(C) 19(C) 0
452(C) 48(C) 0
271(C) 195(C) 0
226(C) 390(C) 0
276(C) 185(C) 0
49(C) 480(C) 0
388(C) 325(C) 0
441(C) 175(C) 0
114(C) 151(C) 0
90(C) 153(C) 0
51(C) 304(C) 0
33(C) 455(C) 0
498(C) 35(C) 0
372(C) 448(C) 0
24(C) 193(C) 0
63(C) 186(C) 0
64(C) 125(C) 0
236(C) 287(C) 0
474(C) 361(C) 0
294(C) 225(C) 0
310(C) 67(C) 0
410(C) 57(C) 0
64(C) 368(C) 0
224(C) 391(C) 0
233(C) 358(C) 0
225(C) 91(C) 0
299(C) 37(C) 0
235(C) 322(C) 0
244(C) 226(C) 0
262(C) 280(C) 0
267(C) 284(C) 0
63(C) 129(C) 0
487(C) 453(C) 0
208(C) 471(C) 0
380(C) 417(C) 0
168(C) 254(C) 0
260(C) 290(C) 0
195(C) 391(C) 0
211(C) 26(C) 0
499(C) 126(C) 0
163(C) 440(C) 0
107(C) 399(C) 0
17(C) 224(C) 0
77(C) 189(C) 0
465(C) 302(C) 0
51(C) 423(C) 0
331(C) 342(C) 0
258(C) 177(C) 0
61(C) 154(C) 0
148(C) 97(C) 0
47(C) 240(C) 0
19(C) 417(C) 0
276(C) 416(C) 0
456(C) 350(C) 0
18(C) 198(C) 0
252(C) 452(C) 0
96(C) 115(C) 0
